14511	200, 5, 42.9915177, -77.8617399
14512	200, 5, 42.6740901, -77.4242972
14513	200,5,43.0381937,-77.0794705
14514	200,5,43.1056656,-77.7938376
14515	200, 5, 43.2532082, -77.7319743
14516	200,5,43.1995396,-76.9066829
14517	200, 5, 42.586563, -77.8595963
14518	200, 5, 42.93, -77.01
14519	200, 5, 43.2550689, -77.3094674
14520	200, 5, 43.2299999, -77.31
14521	200,5,42.6885093,-76.7913558
14522	200, 5, 43.0539047, -77.2175223
14525	200,5,42.8709524,-77.9967043
14526	200,5,43.1478006,-77.4587239
14527	200, 5, 42.6544744, -77.0794705
14529	200,5,42.5398000,-77.6286000
14530	200,5,42.7169647,-77.9967043
14532	200, 5, 42.9564, -77.0334179
14533	200, 5, 42.8311677, -77.8938895
14534	200,5,43.0465039,-77.4931403
14536	200, 5, 42.5419421, -78.0766036
14537	200, 5, 43.0374272, -77.1539089
14538	200, 5, 43.2794, -77.1865
14539	200,5,42.8319157,-77.8818805
14541	200, 5, 42.7486575, -76.8951551
14542	200,5,43.1539154,-76.8779042
14543	200, 5, 42.9900573, -77.6765184
14544	200,5,42.7606541,-77.2520101
14545	200,5,42.6707957,-77.7122996
14546	200, 5, 43.0274931, -77.7566523
14547	200, 5, 42.8863474, -77.0947575
14548	200, 5, 42.9743021, -77.2749964
14549	200, 5, 42.6990282, -78.0222143
14550	200, 5, 42.6771863, -78.0766036
14551	200,5,43.2236974,-77.0334179
14555	200, 5, 43.2632123, -77.004626
14556	200, 5, 42.68, -77.83
14557	200,5,43.0475241,-78.0655617
14558	200, 5, 42.8548704, -77.6752659
14559	200,5,43.1961891,-77.8138553
14560	200,5,42.6809312,-77.5734048
14561	200,5,42.7803784,-77.1715228
14563	200,5,43.2181000,-77.3834000
14564	200, 5, 42.9648362, -77.4472495
14568	200,5,43.1463411,-77.2749964
14569	200,5,42.7361576,-78.1792434
14571	200, 5, 43.3457864, -78.2362225
14572	200,5,42.5567757,-77.5848665
14580	200,5,43.2323638,-77.4472495
14585	200, 5, 42.8941254, -77.5447454
14586	200,5,43.0391836,-77.6879696
14588	200, 5, 42.6801058, -76.8669417
14589	200, 5, 43.2394793, -77.1715228
14590	200,5,43.2404238,-76.8490328
14591	200,5,42.8421398,-78.0880129
14592	200, 5, 42.8713, -77.8856
14601	200,5,43.1544000,-77.6156000
14602	200,5,43.1544000,-77.6156000
14603	200, 5, 43.1599999, -77.61
14604	200, 5, 43.1581207, -77.6063541
14605	200, 5, 43.1683888, -77.6020569
14606	200, 5, 43.168856, -77.6936948
14607	200,5,43.1480375,-77.5905970
14608	200,5,43.1491054,-77.6221091
14609	200, 5, 43.1770344, -77.5504779
14610	200, 5, 43.142994, -77.5447454
14611	200,5,43.1462110,-77.6392939
14612	200, 5, 43.2658801, -77.665066
14613	200,5,43.1816979,-77.6364299
14614	200,5,43.1539750,-77.6120835
14615	200, 5, 43.200781, -77.6364299
14616	200, 5, 43.2414292, -77.6593394
14617	200,5,43.2202305,-77.5963271
14618	200,5,43.1156031,-77.5562100
14619	200, 5, 43.1379119, -77.6507489
14620	200, 5, 43.1314504, -77.6135158
14621	200,5,43.1874752,-77.6020569
14622	200, 5, 43.2110525, -77.55621
14623	200,5,43.0915814,-77.6421577
14624	200, 5, 43.1206737, -77.7337628
14625	200, 5, 43.1528841, -77.5046101
14626	200,5,43.2136678,-77.7108686
14627	200, 5, 43.1290746, -77.6299858
14638	200,5,43.1575510,-77.6043857
14639	200, 5, 43.1544, -77.6155
14642	200,5,43.1206434,-77.5986299
14643	200,5,43.1599999,-77.6100000
14644	200,5,43.1544000,-77.6155000
14645	200,5,24.7096475,47.0875045
14646	200, 5, 43.1544, -77.6155
14647	200,5,43.1537984,-77.6065395
14649	200, 5, 43.156248, -77.6015198
14650	200, 5, 43.1604676, -77.6196028
14651	200,5,43.1598590,-77.6208560
14652	200, 5, 43.1544, -77.6155
14653	200,5,43.1494843,-77.7516456
14660	200,5,43.1544000,-77.6155000
14664	200,5,24.7674266,47.3608657
14673	200, 5, 43.1544, -77.6155
14683	200,5,43.1544000,-77.6155000
14692	200, 5, 43.0855245, -77.5977596
14694	200, 5, 43.1544, -77.6155
14701	200, 5, 42.067239, -79.2676668
14702	200, 5, 42.1, -79.24
14703	200, 5, 42.0967, -79.2357
14704	200, 5, 42.0967, -79.2357
14706	200, 5, 42.1138734, -78.5433701
14707	200,5,42.0800000,-78.0600000
14708	200,5,42.0038991,-78.0680458
14709	200, 5, 42.3299908, -77.9967043
14710	200, 5, 42.101564, -79.4253776
14711	200,5,42.3055438,-78.1336380
14712	200,5,42.1842907,-79.3690831
14714	200, 5, 42.3088668, -78.2590054
14715	200, 5, 42.0632385, -78.1450412
14716	200, 5, 42.3855504, -79.4366324
14717	200,5,42.3600583,-78.1906417
14718	200,5,42.3405348,-79.2676668
14719	200, 5, 42.3403333, -78.8609122
14720	200,5,42.1099323,-79.2815333
14721	200, 5, 42.0203851, -78.2732423
14722	200,5,42.2095090,-79.4655544
14723	200,5,42.2887222,-79.1322744
14724	200,5,42.0479631,-79.6951103
14726	200, 5, 42.2497259, -79.0306032
14727	200,5,42.2030183,-78.2703951
14728	200,5,42.2491459,-79.4366324
14729	200, 5, 42.3960899, -78.7362845
14730	200, 5, 42.1720236, -78.9489765
14731	200,5,42.3092859,-78.6455475
14732	200, 5, 42.2173749, -79.1061609
14733	200, 5, 42.1369206, -79.1774268
14735	200, 5, 42.4342325, -78.0651931
14736	200,5,42.1357341,-79.7455956
14737	200, 5, 42.316676, -78.4297187
14738	200, 5, 42.0457276, -79.0419053
14739	200, 5, 42.1888042, -78.133638
14740	200, 5, 42.2084889, -79.2112769
14741	200, 5, 42.2354584, -78.5887951
14742	200, 5, 42.1183242, -79.3102989
14743	200, 5, 42.1780716, -78.4069732
14744	200, 5, 42.4206503, -78.2134346
14745	200,5,42.4738321,-78.1352416
14747	200,5,42.1673619,-79.0871005
14748	200,5,42.1338889,-78.6455475
14750	200,5,42.0823225,-79.3240228
14751	200, 5, 42.2931, -79.0164
14752	200, 5, 42.3511093, -79.3250792
14753	200, 5, 42.049368, -78.6795836
14754	200, 5, 42.011752, -78.2134346
14755	200, 5, 42.2234793, -78.8609122
14756	200, 5, 42.1968, -79.4242
14757	200, 5, 42.2487385, -79.5378634
14758	200, 5, 42.01, -79.45
14760	200, 5, 42.1000383, -78.4069732
14766	200, 5, 42.3614893, -78.8020469
14767	200, 5, 42.053224, -79.5378634
14769	200,5,42.3507828,-79.4816378
14770	200, 5, 42.040713, -78.3045565
14772	200,5,42.1151996,-78.9514510
14774	200,5,42.0884747,-78.1531786
14775	200,5,42.2260600,-79.7175517
14777	200, 5, 42.3889232, -78.2817834
14778	200,5,42.0799243,-78.4779514
14779	200,5,42.0974550,-78.7702895
14781	200, 5, 42.1747399, -79.582819
14782	200,5,42.2712781,-79.2563916
14783	200,5,42.1072682,-78.9076068
14784	200,5,42.3142521,-79.4028639
14785	200, 5, 42.1569, -79.4017
14786	200, 5, 42.1283, -78.2433
14787	200,5,42.3200938,-79.5715822
14788	200, 5, 42.0612, -78.3788
14801	200, 5, 42.0995611, -77.3094674
14802	200, 5, 42.2469977, -77.7881176
14803	200, 5, 42.255753, -77.7566523
14804	200, 5, 42.3104855, -77.8138553
14805	200,5,42.3524484,-76.7221082
14806	200,5,42.1499812,-77.7680952
14807	200, 5, 42.4169882, -77.7223162
14808	200, 5, 42.5607221, -77.467329
14809	200, 5, 42.4255687, -77.4472495
14810	200, 5, 42.3378553, -77.355413
14812	200,5,42.2961310,-76.9873477
14813	200, 5, 42.2522535, -77.9967043
14814	200, 5, 42.1410442, -76.947022
14815	200, 5, 42.3758089, -77.0909809
14816	200, 5, 42.192508, -76.7423094
14817	200,5,42.3635679,-76.3289941
14818	200, 5, 42.4349745, -76.8490328
14819	200,5,42.2206308,-77.4357739
14820	200,5,42.2104058,-77.3439283
14821	200,5,42.2059232,-77.2175223
14822	200,5,42.4377870,-77.8252923
14823	200,5,42.2467826,-77.5848665
14824	200, 5, 42.272274, -76.6990172
14825	200, 5, 42.0505094, -76.6297189
14826	200, 5, 42.5080296, -77.4931403
14827	200,5,42.1808746,-77.1406432
14830	200, 5, 42.1072182, -77.0334179
14831	200, 5, 42.1433975, -77.0554569
14836	200, 5, 42.4887414, -77.939597
14837	200, 5, 42.4949157, -77.0334179
14838	200, 5, 42.1919827, -76.675922
14839	200,5,42.1485569,-77.6650660
14840	200, 5, 42.4333512, -77.1715228
14841	200, 5, 42.5232153, -76.860565
14842	200, 5, 42.5917548, -76.9527836
14843	200,5,42.3344577,-77.6765184
14844	200,5,42.1668000,-76.8205000
14845	200, 5, 42.1914936, -76.8374995
14846	200,5,42.5238351,-77.9967043
14847	200,5,42.6116801,-76.7105632
14850	200,5,42.4355110,-76.5257007
14851	200,5,42.4408930,-76.4962498
14852	200,5,42.4407000,-76.4966000
14853	200, 5, 42.4479087, -76.4779977
14854	200, 5, 42.5083, -76.6154
14855	200, 5, 42.1589149, -77.4931403
14856	200,5,42.3743676,-77.3651023
14857	200, 5, 42.5162828, -76.9203709
14858	200, 5, 42.0314098, -77.1370115
14859	200,5,42.1145486,-76.5141380
14860	200,5,42.5893626,-76.8490328
14861	200, 5, 42.0948599, -76.675922
14863	200,5,42.4577000,-76.7109000
14864	200,5,42.2690981,-76.8374995
14865	200, 5, 42.3465895, -76.8374995
14867	200,5,42.3305111,-76.6181655
14869	200,5,42.3578630,-76.7682775
14870	200, 5, 42.1676541, -77.1370115
14871	200, 5, 42.0240543, -76.9873477
14872	200, 5, 42.2260509, -76.8634479
14873	200, 5, 42.526228, -77.3094674
14874	200,5,42.5346737,-77.1916497
14876	200, 5, 42.43, -76.93
14877	200,5,42.0621105,-77.6765184
14878	200,5,42.4539978,-76.9297354
14879	200, 5, 42.3281587, -77.1830243
14880	200, 5, 42.1402551, -78.0423683
14881	200, 5, 42.4063732, -76.3434679
14882	200,5,42.5952782,-76.5719414
14883	200,5,42.2365275,-76.4794435
14884	200,5,42.4814231,-77.8710285
14885	200, 5, 42.0521138, -77.5848665
14886	200, 5, 42.4960224, -76.7105632
14887	200, 5, 42.4083, -77.0587
14889	200, 5, 42.2475577, -76.5719414
14891	200, 5, 42.3682998, -76.9412601
14892	200, 5, 42.0478903, -76.5257007
14893	200, 5, 42.4707, -77.1113
14894	200,5,42.0236799,-76.7740475
14895	200,5,42.0915967,-77.9510209
14897	200, 5, 42.0269368, -77.802417
14898	200,5,42.0539140,-77.4242972
14901	200,5,42.1029990,-76.7451950
14902	200, 5, 42.09, -76.81
14903	200, 5, 42.1191326, -76.8836261
14904	200, 5, 42.069498, -76.7913558
14905	200,5,42.0804099,-76.8432663
14925	200,5,42.1100000,-76.8100000
15001	200, 5, 40.5745109, -80.3435908
15003	200,5,40.5943432,-80.2209773
15004	200,5,40.3484269,-80.3853501
15005	200,5,40.6463468,-80.1819268
15006	200,5,40.6312342,-79.8795582
15007	200, 5, 40.6485581, -79.9318623
15009	200, 5, 40.6989853, -80.3881333
15010	200, 5, 40.7664977, -80.3547286
15012	200, 5, 40.1554034, -79.8184684
15014	200, 5, 40.6088146, -79.7385854
15015	200,5,40.6354339,-80.0842224
15017	200, 5, 40.3400563, -80.1372757
15018	200,5,40.2872790,-79.7932499
15019	200,5,40.4021036,-80.3324514
15020	200, 5, 40.2325626, -79.9472502
15021	200, 5, 40.420585, -80.4326521
15022	200, 5, 40.1247131, -79.9304633
15024	200,5,40.6035598,-79.8632834
15025	200, 5, 40.3050009, -79.9080757
15026	200,5,40.4976149,-80.3881333
15027	200, 5, 40.6639104, -80.2404959
15028	200, 5, 40.2963014, -79.8023574
15030	200, 5, 40.5888099, -79.7820394
15031	200, 5, 40.3640908, -80.1819268
15032	200, 5, 40.6422, -79.8513
15033	200, 5, 40.1851828, -79.8688837
15034	200,5,40.3512790,-79.8884819
15035	200, 5, 40.3856294, -79.8058601
15036	200,5,45.0577439,8.5678486
15037	200, 5, 40.2495034, -79.8520818
15038	200,5,40.2525587,-79.9227682
15042	200, 5, 40.6930132, -80.1986649
15043	200, 5, 40.5361962, -80.4882672
15044	200, 5, 40.6315486, -79.9528451
15045	200,5,40.3260206,-79.8884819
15046	200,5,40.5572954,-80.2293430
15047	200, 5, 40.3109652, -79.7967529
15049	200,5,40.5544557,-79.8058601
15050	200,5,40.5728154,-80.4437781
15051	200,5,40.5701217,-79.8548823
15052	200, 5, 40.6734684, -80.4437781
15053	200, 5, 40.3811357, -80.360993
15054	200, 5, 40.3613118, -80.4034393
15055	200, 5, 40.3025649, -80.1275052
15056	200, 5, 40.5609068, -80.2126109
15057	200, 5, 40.3652067, -80.254435
15059	200, 5, 40.697272, -80.4882672
15060	200, 5, 40.3657451, -80.2906659
15061	200,5,40.6804958,-80.2878794
15062	200, 5, 40.1456386, -79.8800832
15063	200, 5, 40.1855254, -79.9304633
15064	200, 5, 40.3545516, -80.144254
15065	200, 5, 40.6519055, -79.7287703
15066	200, 5, 40.7570759, -80.2432839
15067	200,5,40.2110041,-79.9612368
15068	200, 5, 40.5604134, -79.7175517
15069	200,5,40.5700000,-79.7700000
15071	200,5,40.4109734,-80.1986649
15072	200,5,40.1281163,-79.8746187
15074	200,5,40.7195572,-80.2153998
15075	200, 5, 40.5870736, -79.8261726
15076	200,5,40.6194238,-79.8436796
15077	200, 5, 40.63, -80.42
15078	200,5,40.3584289,-80.3916122
15081	200,5,40.5742539,-80.2363137
15082	200,5,40.3756668,-80.2140053
15083	200,5,40.2389874,-79.7904475
15084	200,5,40.6154479,-79.8050994
15085	200, 5, 40.3845677, -79.7231612
15086	200, 5, 40.654577, -80.0730491
15087	200,5,40.1875650,-79.8503500
15088	200, 5, 40.2718464, -79.8975795
15089	200, 5, 40.2081927, -79.7287703
15090	200,5,40.6211713,-80.0646682
15091	200, 5, 40.5943, -79.9703
15095	200,5,40.6671395,-80.1020927
15096	200,5,40.6715897,-80.1034603
15101	200,5,40.5711913,-79.9528451
15102	200, 5, 40.3167073, -80.0423151
15104	200, 5, 40.396525, -79.8576828
15106	200,5,40.4088514,-80.1149414
15108	200,5,40.4916950,-80.1986649
15110	200, 5, 40.3730698, -79.8492812
15112	200, 5, 40.4034989, -79.8366772
15116	200, 5, 40.5344838, -79.9360593
15120	200, 5, 40.4004712, -79.9024779
15122	200, 5, 40.3473888, -79.9304633
15123	200, 5, 40.3386, -79.9377
15126	200, 5, 40.458922, -80.2878794
15127	200,5,40.5815147,-80.0551940
15129	200, 5, 40.2926016, -79.9975916
15130	200,5,15.2694642,101.1164452
15131	200, 5, 40.3309781, -79.8016569
15132	200, 5, 40.3450499, -79.8464804
15133	200,5,40.3291002,-79.8660836
15134	200, 5, 40.3427, -79.8524
15135	200, 5, 40.311763, -79.8128649
15136	200, 5, 40.4684337, -80.1037721
15137	200, 5, 40.3713759, -79.8016569
15139	200,5,40.5256039,-79.8352767
15140	200, 5, 40.4055953, -79.7750322
15142	200,5,40.3863715,-80.1177335
15143	200,5,40.5593731,-80.1651854
15144	200, 5, 40.5407639, -79.7792366
15145	200, 5, 40.4165047, -79.8268729
15146	200, 5, 40.4324714, -79.7512033
15147	200,5,40.4943927,-79.8240715
15148	200, 5, 40.3928426, -79.7876449
15189	200, 5, 40.5367, -80.1847
15201	200, 5, 40.4732222, -79.9556424
15202	200, 5, 40.5058687, -80.0702555
15203	200,5,40.4265368,-79.9696277
15204	200, 5, 40.4567689, -80.0562864
15205	200, 5, 40.4381697, -80.1037721
15206	200, 5, 40.4720642, -79.9136731
15207	200, 5, 40.4011396, -79.9388571
15208	200,5,40.4531898,-79.8996789
15209	200, 5, 40.497124, -79.9696277
15210	200, 5, 40.4083044, -79.9919995
15211	200, 5, 40.4331995, -80.0171609
15212	200, 5, 40.4828051, -80.0367259
15213	200,5,40.4379259,-79.9556424
15214	200, 5, 40.490944, -80.0143656
15215	200, 5, 40.5068453, -79.9080757
15216	200,5,40.4043783,-80.0339312
15217	200, 5, 40.4327086, -79.9248669
15218	200, 5, 40.421945, -79.8884819
15219	200, 5, 40.440368, -79.9836108
15220	200, 5, 40.4222843, -80.0367259
15221	200,5,40.4368825,-79.8576828
15222	200,5,40.4423162,-80.0059790
15223	200,5,40.5029699,-79.9500477
15224	200, 5, 40.4621606, -79.9444526
15225	200, 5, 40.5064824, -80.1065646
15226	200,5,40.3900597,-80.0143656
15227	200, 5, 40.3861632, -79.9696277
15228	200,5,40.3727711,-80.0479039
15229	200,5,40.5231178,-80.0367259
15230	200, 5, 40.4409, -79.9963
15231	200, 5, 40.4409, -79.9963
15232	200, 5, 40.451096, -79.9332613
15233	200,5,40.4625320,-80.0401611
15234	200, 5, 40.3607315, -80.0255465
15235	200,5,40.4586216,-79.8184684
15236	200,5,40.3366331,-79.9808143
15237	200, 5, 40.5588535, -80.0423151
15238	200, 5, 40.5230452, -79.8632834
15239	200, 5, 40.4909423, -79.7287703
15240	200,5,40.4483600,-79.9585600
15241	200,5,40.3205701,-80.0870155
15242	200,5,40.4200000,-80.0500000
15243	200, 5, 40.3747044, -80.0702555
15244	200,5,40.4563020,-80.1658113
15250	200,5,40.4400000,-79.9599999
15251	200,5,40.4400000,-79.9599999
15252	200, 5, 40.4409, -79.9963
15253	200, 5, 40.4409, -79.9963
15254	200, 5, 40.4409, -79.9963
15255	200,5,40.4400000,-79.9800000
15257	200, 5, 40.4409, -79.9963
15258	200, 5, 40.4409, -79.9963
15259	200,5,40.4400000,-79.9599999
15260	200, 5, 40.4419933, -79.9552928
15261	200,5,40.3841219,-79.8923310
15262	200, 5, 40.4409, -79.9963
15263	200,5,25.5817268,46.0849408
15264	200, 5, 40.44, -79.9599999
15265	200,5,40.3875607,-79.8859114
15266	200, 5, 25.4517856, 46.1422309
15267	200, 5, 40.4409, -79.9963
15268	200,5,40.4409000,-79.9963000
15270	200, 5, 40.4409, -79.9963
15272	200, 5, 40.4409, -79.9963
15274	200,5,40.4400000,-79.9599999
15275	200, 5, 40.440382, -80.1049365
15276	200, 5, 40.4603242, -79.9288893
15277	200,5,40.4462971,-80.1616971
15278	200, 5, 40.4409, -79.9963
15279	200, 5, 40.4409, -79.9963
15281	200,5,40.4400253,-79.9986497
15282	200,5,40.4365225,-79.9937471
15283	200, 5, 40.4409, -79.9963
15285	200, 5, 40.4409, -79.9963
15286	200,5,40.5000000,-80.0600000
15290	200, 5, 40.4996169, -80.0616997
15295	200, 5, 40.47, -79.95
15301	200, 5, 40.1627412, -80.254435
15310	200, 5, 39.8151662, -80.4771472
15311	200, 5, 40.0260386, -80.1986649
15312	200, 5, 40.2624541, -80.4771472
15313	200,5,40.0536225,-80.0171609
15314	200, 5, 40.132509, -80.0199562
15315	200, 5, 39.760624, -79.9836108
15316	200, 5, 39.7464824, -80.2655846
15317	200, 5, 40.2767073, -80.1651854
15320	200, 5, 39.8959032, -79.9864071
15321	200, 5, 40.321844, -80.1902963
15322	200, 5, 39.9775355, -80.0479039
15323	200, 5, 40.0927962, -80.3881333
15324	200, 5, 40.101666, -80.0610012
15325	200,5,39.9499985,-79.9816407
15327	200, 5, 39.742038, -79.9752212
15329	200, 5, 40.0335938, -80.2878794
15330	200,5,40.1788560,-80.0870155
15331	200,5,40.1115612,-80.0269440
15332	200, 5, 40.2521343, -79.9975916
15333	200, 5, 40.0310133, -80.0199562
15334	200,5,39.8146745,-80.0262452
15336	200, 5, 40.26, -80
15337	200,5,39.9300981,-80.3881333
15338	200, 5, 39.8216806, -79.9528451
15339	200, 5, 40.2993, -80.1525
15340	200, 5, 40.2807645, -80.3324514
15341	200, 5, 39.860623, -80.3491599
15342	200,5,40.2363818,-80.2265545
15344	200, 5, 39.9312809, -80.0423151
15345	200, 5, 40.0184053, -80.109357
15346	200,5,39.9331160,-80.0709539
15347	200, 5, 40.2149755, -80.2279488
15348	200,5,39.9893335,-79.9933976
15349	200, 5, 39.744365, -80.1205256
15350	200, 5, 40.2935966, -80.2000596
15351	200, 5, 39.8780579, -79.9276651
15352	200, 5, 39.7669624, -80.3881333
15353	200, 5, 39.9610401, -80.3018107
15354	200, 5, 39.7587, -80.3083
15357	200, 5, 39.9421825, -79.9919995
15358	200,5,40.0556104,-79.9961936
15359	200, 5, 39.8786263, -80.2753393
15360	200, 5, 40.0774254, -80.0870155
15361	200,5,40.3291427,-80.2575709
15362	200, 5, 39.7612361, -80.1986649
15363	200, 5, 40.2528764, -80.1972702
15364	200, 5, 39.9679677, -80.2934522
15365	200,5,40.1591818,-80.3805106
15366	200, 5, 40.1559065, -79.9742535
15367	200,5,40.2625258,-80.0590804
15368	200, 5, 40.0138009, -79.9899024
15370	200,5,39.8558682,-80.2321313
15376	200, 5, 40.1112615, -80.4882672
15377	200, 5, 39.9782003, -80.4771472
15378	200, 5, 40.2779594, -80.2729007
15379	200, 5, 40.2409758, -80.4204813
15380	200,5,39.8967380,-80.4771472
15401	200, 5, 39.916922, -79.7624177
15410	200,5,39.8992489,-79.9080757
15411	200,5,39.7468459,-79.3465557
15412	200, 5, 40.0997477, -79.8447299
15413	200, 5, 39.983899, -79.8730837
15415	200, 5, 39.9799999, -79.83
15416	200,5,39.8904989,-79.7214951
15417	200,5,40.0192972,-79.8856824
15419	200, 5, 40.0631883, -79.8940806
15420	200, 5, 39.9561486, -79.8681837
15421	200, 5, 39.8442, -79.6168
15422	200, 5, 39.980601, -79.82127
15423	200,5,40.0985308,-79.8632834
15424	200,5,39.8395444,-79.3578201
15425	200, 5, 40.0186669, -79.5378634
15427	200, 5, 40.0696913, -79.9975916
15428	200,5,40.0825859,-79.6838874
15429	200, 5, 40.0063846, -79.9339608
15430	200,5,40.0421124,-79.6603851
15431	200,5,39.9414866,-79.5828190
15432	200,5,40.1143948,-79.8562826
15433	200,5,39.9642000,-79.9528451
15434	200, 5, 40.0801681, -79.8779834
15435	200,5,39.9406510,-79.8460521
15436	200,5,39.8019326,-79.7287703
15437	200,5,39.7786411,-79.5828190
15438	200, 5, 40.0945742, -79.8184684
15439	200,5,39.7426300,-79.8247899
15440	200, 5, 39.7367513, -79.6838874
15442	200, 5, 40.0153524, -79.8408787
15443	200,5,39.9284710,-79.8625350
15444	200,5,40.0099565,-79.9094751
15445	200, 5, 39.8773793, -79.6614376
15446	200,5,40.0195651,-79.4021603
15447	200, 5, 39.9463408, -79.9393817
15448	200,5,40.1042800,-79.7531830
15449	200,5,39.9626836,-79.7857180
15450	200, 5, 40.0074697, -79.9682293
15451	200,5,39.7450956,-79.8352767
15454	200, 5, 39.8670754, -79.8604831
15455	200,5,39.9786935,-79.6157872
15456	200, 5, 39.9226526, -79.6558242
15458	200, 5, 39.8749581, -79.8632834
15459	200, 5, 39.7775828, -79.4591378
15460	200, 5, 39.8061813, -79.9066763
15461	200,5,39.8381503,-79.9080757
15462	200, 5, 40.0706884, -79.385975
15463	200, 5, 39.9639, -79.866
15464	200,5,39.9291958,-79.4478858
15465	200, 5, 39.94, -79.64
15466	200, 5, 40.0755987, -79.8963549
15467	200,5,39.8037336,-79.9155178
15468	200,5,39.9488006,-79.8352767
15469	200, 5, 40.019565, -79.4366324
15470	200,5,39.8448431,-79.5266211
15472	200, 5, 39.9194075, -79.7189541
15473	200, 5, 40.0703082, -79.7736306
15474	200, 5, 39.7612008, -79.9024779
15475	200,5,39.9623306,-79.8798695
15476	200,5,39.8700755,-79.9218937
15477	200, 5, 40.0776676, -79.8639835
15478	200, 5, 39.7539511, -79.7624177
15479	200, 5, 40.1474281, -79.7287703
15480	200, 5, 39.9844988, -79.7792366
15482	200,5,40.0634524,-79.7656230
15483	200, 5, 40.0826516, -79.848581
15484	200, 5, 39.8953937, -79.795702
15485	200, 5, 39.8128946, -79.3310649
15486	200,5,40.0237091,-79.7063317
15488	200, 5, 39.9736365, -79.7427916
15489	200,5,39.9593010,-79.6986350
15490	200,5,40.0804226,-79.4366324
15492	200,5,40.1214548,-79.7705364
15501	200, 5, 40.0621865, -79.1322744
15502	200, 5, 40.05, -79.12
15510	200, 5, 39.9624191, -79.0378437
15520	200,5,40.1082833,-79.0692721
15521	200, 5, 40.2162708, -78.6341996
15522	200,5,39.9238549,-78.5433701
15530	200,5,39.9594606,-78.9061921
15531	200, 5, 40.1884301, -79.0758037
15532	200, 5, 39.7692294, -79.062387
15533	200, 5, 40.0042634, -78.2362225
15534	200,5,39.8871383,-78.6971130
15535	200, 5, 39.8335457, -78.4524591
15536	200, 5, 39.9411519, -78.2134346
15537	200, 5, 39.9866556, -78.3614672
15538	200, 5, 39.8738557, -78.8609122
15539	200,5,40.1292495,-78.5973100
15540	200,5,39.7862445,-79.2225576
15541	200, 5, 40.0583318, -78.9853813
15542	200,5,39.8639781,-79.0758037
15544	200,5,40.1346824,-79.0923955
15545	200,5,39.7837109,-78.7702895
15546	200, 5, 40.144444, -79.0454369
15547	200,5,40.1594667,-79.0653883
15548	200,5,40.1014367,-78.9394250
15549	200,5,40.0281300,-79.0165100
15550	200,5,39.9734444,-78.6341996
15551	200, 5, 39.8718657, -79.2676668
15552	200,5,39.8055875,-78.9966888
15553	200, 5, 39.9831664, -78.7717061
15554	200, 5, 40.1264493, -78.6455475
15555	200, 5, 40.092181, -79.0828643
15557	200, 5, 39.9489471, -79.2225576
15558	200, 5, 39.7418602, -79.0758037
15559	200,5,40.0589799,-78.6795836
15560	200, 5, 40.0166451, -78.9076068
15561	200, 5, 40.0983985, -79.0934544
15562	200,5,39.7427905,-79.1125135
15563	200, 5, 40.0810978, -78.9061921
15564	200,5,39.7315356,-78.8503994
15565	200, 5, 39.743138, -79.1322668
15601	200,5,40.3022057,-79.5378634
15605	200, 5, 40.3017, -79.5395
15606	200,5,40.3000000,-79.5400000
15610	200,5,40.1209602,-79.4366324
15611	200, 5, 40.2995005, -79.6474036
15612	200,5,40.1307586,-79.5996715
15613	200,5,40.5482582,-79.5828190
15615	200, 5, 40.3612211, -79.7301725
15616	200, 5, 40.24, -79.55
15617	200,5,40.2595719,-79.6530174
15618	200, 5, 40.5154127, -79.4985091
15619	200,5,40.3173200,-79.5056090
15620	200,5,40.3218741,-79.3331775
15621	200, 5, 40.2105, -79.4858
15622	200, 5, 40.0497433, -79.3240228
15623	200,5,40.3653902,-79.6221368
15624	200, 5, 40.3634145, -79.4619506
15625	200,5,40.2800770,-79.6515320
15626	200, 5, 40.4107434, -79.5659633
15627	200, 5, 40.3468797, -79.2563916
15628	200, 5, 40.1349905, -79.3690831
15629	200,5,40.5995761,-79.5596415
15630	200,5,43.3503436,-8.1720989
15631	200, 5, 40.0903377, -79.5870324
15632	200, 5, 40.4203697, -79.616521
15633	200,5,40.3544595,-79.5226241
15634	200,5,40.3254367,-79.6059905
15635	200, 5, 40.3519743, -79.4988606
15636	200,5,40.3583351,-79.6558242
15637	200,5,40.2623341,-79.7119419
15638	200, 5, 40.27, -79.4
15639	200, 5, 40.19254, -79.6109049
15640	200, 5, 40.2301432, -79.7266669
15641	200, 5, 40.6328428, -79.5870324
15642	200,5,40.3184305,-79.7175517
15644	200, 5, 40.3396438, -79.616521
15646	200,5,40.0881108,-79.3395002
15647	200,5,40.3418525,-79.7182529
15650	200,5,40.2898280,-79.4028639
15655	200, 5, 40.1923278, -79.1971742
15656	200,5,40.6327659,-79.6277523
15658	200,5,40.2326280,-79.2225576
15660	200, 5, 40.2439409, -79.7750322
15661	200,5,40.3244005,-79.3535961
15662	200, 5, 40.3310261, -79.4802317
15663	200,5,40.2425020,-79.6740663
15664	200, 5, 40.2, -79.4599999
15665	200,5,40.3329658,-79.6684537
15666	200, 5, 40.1767505, -79.4928857
15668	200, 5, 40.4758329, -79.6726632
15670	200,5,40.4018812,-79.4141214
15671	200, 5, 40.3698939, -79.340923
15672	200, 5, 40.2385815, -79.616521
15673	200,5,40.5924600,-79.5576800
